date,USD/CNY,EUR/CNY,GBP/CNY,CAD/CNY,JPY/CNY,AUD/CNY,MXN/CNY,USD/HKD,EUR/HKD,GBP/HKD,100JPY/CNY,HKD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CNY/MOP,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2021-08-20,6.4937,7.5744,8.844177,5.055337,0.059082,4.635281,0.321993,7.7896,9.0938,10.6168,,,,,,,,,,,,,,,,,,,,
2021-08-23,6.4916,7.5947,8.85681,5.028006,0.058701,4.602356,0.318505,7.79071,9.11222,10.6148,,,,,,,,,,,,,,,,,,,,
2021-08-24,6.48,7.6038,8.884501,5.116209,0.059016,4.668294,0.31893,7.7916,9.1491,10.6909,,,,,,,,,,,,,,,,,,,,
2021-08-25,6.4699,7.5965,8.870944,5.130742,0.058902,4.685293,0.320195,7.7878,9.15249,10.68816,,,,,,,,,,,,,,,,,,,,
2021-08-26,6.4749,7.6138,8.898824,5.136059,0.058805,4.705632,0.320284,7.7835,9.16242,10.71298,,,,,,,,,,,,,,,,,,,,
2021-08-27,6.4805,7.6099,8.868748,5.103941,0.058816,4.687732,0.318194,7.78718,9.15233,10.66808,,,,,,,,,,,,,,,,,,,,
2021-08-30,6.4708,7.6241,8.898721,5.123647,0.058837,4.724836,0.320904,7.7874,9.18714,10.7164,,,,,,,,,,,,,,,,,,,,
2021-08-31,6.4651,7.6198,8.885459,5.122579,0.058724,4.708696,0.32102,7.78709,9.18513,10.7136,,,,,,,,,,,,,,,,,,,,
2021-09-01,6.4596,7.6199,8.875148,5.113404,0.058656,4.721276,0.32202,7.7779,9.18522,10.6959,,,,,,,,,,,,,,,,,,,,
2021-09-02,6.459,7.6387,8.883975,5.110175,0.05861,4.751928,0.322986,7.7767,9.2071,10.7085,,,,,,,,,,,,,,,,,,,,
2021-09-03,6.4554,7.6574,8.922009,5.136943,0.058654,4.771449,0.323379,7.7712,9.22691,10.75174,,,,,,,,,,,,,,,,,,,,
2021-09-06,6.4519,7.6559,8.935739,5.141323,0.05872,4.805907,0.32407,7.7709,9.23582,10.7691,,,,,,,,,,,,,,,,,,,,
2021-09-07,6.4567,7.6547,8.923973,5.146458,0.058718,4.796054,0.324651,7.7737,9.22996,10.7565,,,,,,,,,,,,,,,,,,,,
2021-09-08,6.4655,7.6487,8.897976,5.106811,0.058552,4.770673,0.324446,7.77448,9.2063,10.712,,,,,,,,,,,,,,,,,,,,
2021-09-09,6.4607,7.6269,8.888375,5.084176,0.058542,4.751578,0.32421,7.77549,9.1887,10.70351,,,,,,,,,,,,,,,,,,,,
2021-09-10,6.4543,7.6241,8.920719,5.091689,0.05872,4.751004,0.323985,7.77724,9.19524,10.76269,,,,,,,,,,,,,,,,,,,,
2021-09-13,6.4434,7.6029,8.90332,5.071024,0.058576,4.733713,0.324351,7.77791,9.18657,10.76307,,,,,,,,,,,,,,,,,,,,
2021-09-14,6.4508,7.6099,8.91611,5.094463,0.058578,4.746803,0.324781,7.77934,9.1864,10.7647,,,,,,,,,,,,,,,,,,,,
2021-09-15,6.4383,7.5907,8.87957,5.066978,0.058608,4.706222,0.323577,7.7796,9.1809,10.7408,,,,,,,,,,,,,,,,,,,,
2021-09-16,6.4314,7.5917,8.894939,5.088448,0.058762,4.714671,0.32409,7.7812,9.19618,10.77495,,,,,,,,,,,,,,,,,,,,
2021-09-17,6.4566,7.5894,8.897028,5.08447,0.058785,4.702415,0.323792,7.78282,9.15611,10.7381,,,,,,,,,,,,,,,,,,,,
2021-09-20,6.4652,7.5755,8.873172,5.057095,0.058716,4.703855,0.322961,7.78193,9.12727,10.68319,,,,,,,,,,,,,,,,,,,,
2021-09-21,6.465,7.5736,8.822395,5.042769,0.059013,4.687407,0.321339,7.78686,9.13119,10.63786,,,,,,,,,,,,,,,,,,,,
2021-09-22,6.466,7.5723,8.821261,5.036189,0.059159,4.666979,0.321233,7.78632,9.1267,10.6331,,,,,,,,,,,,,,,,,,,,
2021-09-23,6.4608,7.5467,8.789496,5.047845,0.058763,4.668007,0.321645,7.7856,9.09891,10.60035,,,,,,,,,,,,,,,,,,,,
2021-09-24,6.4579,7.5732,8.85185,5.095115,0.058458,4.708164,0.322043,7.78497,9.13924,10.68137,,,,,,,,,,,,,,,,,,,,
2021-09-27,6.4657,7.5662,8.825599,5.103811,0.058314,4.688009,0.322423,7.7853,9.12535,10.64059,,,,,,,,,,,,,,,,,,,,
2021-09-28,6.456,7.5418,8.836924,5.106161,0.058106,4.695956,0.321362,7.7827,9.10198,10.66222,,,,,,,,,,,,,,,,,,,,
2021-09-29,6.459,7.5389,8.734677,5.088316,0.05784,4.672389,0.317711,7.783,9.094,10.5374,,,,,,,,,,,,,,,,,,,,
2021-09-30,6.4696,7.4953,8.677612,5.066278,0.057725,4.639267,0.315573,7.78489,9.0292,10.452,,,,,,,,,,,,,,,,,,,,
2021-10-01,6.4455,7.4555,8.674185,5.075727,0.05777,4.653619,0.312655,7.78614,9.01134,10.48596,,,,,,,,,,,,,,,,,,,,
2021-10-04,6.4457,7.4668,8.724273,5.089651,0.057977,4.673166,0.315684,7.7853,9.03559,10.56381,,,,,,,,,,,,,,,,,,,,
2021-10-05,6.4452,7.4794,8.762177,5.114697,0.058031,4.694282,0.314375,7.7874,9.0445,10.59565,,,,,,,,,,,,,,,,,,,,
2021-10-06,6.4452,7.4664,8.773551,5.116346,0.057746,4.691993,0.313327,7.78509,9.0274,10.60768,,,,,,,,,,,,,,,,,,,,
2021-10-07,6.4452,7.4392,8.745998,5.113882,0.05779,4.684666,0.313521,7.78628,8.99663,10.5815,,,,,,,,,,,,,,,,,,,,
2021-10-08,6.4452,7.4388,8.765887,5.128981,0.057652,4.708671,0.312054,7.78486,8.99848,10.602,,,,,,,,,,,,,,,,,,,,
2021-10-11,6.4423,7.4447,8.773972,5.162113,0.05731,4.701781,0.310875,7.7843,9.00259,10.59851,,,,,,,,,,,,,,,,,,,,
2021-10-12,6.4496,7.4426,8.753228,5.160092,0.056827,4.733041,0.309378,7.77861,8.98663,10.5716,,,,,,,,,,,,,,,,,,,,
2021-10-13,6.448,7.4269,8.750261,5.163464,0.05672,4.730429,0.310298,7.78098,8.97254,10.56465,,,,,,,,,,,,,,,,,,,,
2021-10-14,6.4266,7.445,8.772003,5.158548,0.056671,4.736464,0.312674,7.7789,9.02094,10.63219,,,,,,,,,,,,,,,,,,,,
2021-10-15,6.439,7.4594,8.794907,5.19795,0.056477,4.768999,0.313458,7.77935,9.01617,10.63214,,,,,,,,,,,,,,,,,,,,
2021-10-18,6.4348,7.4585,8.835481,5.195875,0.056294,4.768425,0.316253,7.7781,9.01946,10.70279,,,,,,,,,,,,,,,,,,,,
2021-10-19,6.4289,7.4548,8.816598,5.188716,0.056184,4.759923,0.315181,7.77715,9.03211,10.68258,,,,,,,,,,,,,,,,,,,,
2021-10-20,6.3818,7.4156,8.79201,5.158306,0.055652,4.764647,0.315585,7.77492,9.0425,10.7225,,,,,,,,,,,,,,,,,,,,
2021-10-21,6.3929,7.44,8.830329,5.181477,0.055846,4.800921,0.316144,7.7737,9.0566,10.74404,,,,,,,,,,,,,,,,,,,,
2021-10-22,6.3918,7.4227,8.807575,5.161705,0.056022,4.765926,0.314973,7.77511,9.03816,10.72256,,,,,,,,,,,,,,,,,,,,
2021-10-25,6.3839,7.4201,8.770147,5.140793,0.055991,4.746184,0.316208,7.77257,9.04634,10.69605,,,,,,,,,,,,,,,,,,,,
2021-10-26,6.3847,7.4038,8.777608,5.15063,0.056083,4.776514,0.316537,7.77425,9.0231,10.69977,,,,,,,,,,,,,,,,,,,,
2021-10-27,6.3815,7.3903,8.774506,5.144492,0.055814,4.78775,0.315964,7.776,9.0166,10.7038,,,,,,,,,,,,,,,,,,,,
2021-10-28,6.3916,7.4073,8.770989,5.163279,0.05612,4.791955,0.314783,7.7783,9.02231,10.68072,,,,,,,,,,,,,,,,,,,,
2021-10-29,6.3904,7.457,8.805574,5.169996,0.056197,4.808989,0.313587,7.778,9.0857,10.7313,,,,,,,,,,,,,,,,,,,,
2021-11-01,6.4047,7.3947,8.755269,5.162258,0.056121,4.812372,0.311623,7.78023,8.99068,10.64483,,,,,,,,,,,,,,,,,,,,
2021-11-02,6.3962,7.4126,8.727688,5.16338,0.056002,4.805784,0.306925,7.78231,9.02679,10.62598,,,,,,,,,,,,,,,,,,,,
2021-11-03,6.3989,7.4011,8.701511,5.150408,0.056081,4.751933,0.307931,7.78128,9.00963,10.5952,,,,,,,,,,,,,,,,,,,,
2021-11-04,6.4062,7.4297,8.760819,5.168329,0.056082,4.777145,0.312015,7.7832,9.0392,10.65786,,,,,,,,,,,,,,,,,,,,
2021-11-05,6.3964,7.3817,8.629328,5.130634,0.056115,4.732891,0.311322,7.783,8.992,10.5112,,,,,,,,,,,,,,,,,,,,
2021-11-08,6.3979,7.3897,8.620238,5.132284,0.056364,4.728471,0.314041,7.78374,9.00383,10.50015,,,,,,,,,,,,,,,,,,,,
2021-11-09,6.3916,7.3972,8.659393,5.130241,0.056355,4.733976,0.314347,7.78838,9.02486,10.56346,,,,,,,,,,,,,,,,,,,,
2021-11-10,6.3917,7.4009,8.655416,5.132238,0.05655,4.706047,0.314565,7.79,9.03133,10.56264,,,,,,,,,,,,,,,,,,,,
2021-11-11,6.3881,7.3239,8.553645,5.108508,0.05603,4.677881,0.310006,7.79089,8.94816,10.44878,,,,,,,,,,,,,,,,,,,,
2021-11-12,6.3895,7.3071,8.530047,5.069956,0.055957,4.653339,0.309622,7.7917,8.91847,10.41244,,,,,,,,,,,,,,,,,,,,
2021-11-15,6.3786,7.2901,8.546222,5.079011,0.055975,4.67273,0.310784,7.79175,8.91454,10.45287,,,,,,,,,,,,,,,,,,,,
2021-11-16,6.3821,7.2471,8.550343,5.094155,0.055835,4.682556,0.309889,7.78886,8.85,10.4426,,,,,,,,,,,,,,,,,,,,
2021-11-17,6.3911,7.2288,8.571393,5.080681,0.055549,4.658343,0.307948,7.7873,8.81328,10.4545,,,,,,,,,,,,,,,,,,,,
2021-11-18,6.3769,7.2118,8.587776,5.054645,0.055856,4.631378,0.308878,7.7889,8.815,10.5058,,,,,,,,,,,,,,,,,,,,
2021-11-19,6.385,7.2516,8.60816,5.061098,0.055815,4.642883,0.30757,7.78891,8.8539,10.51363,,,,,,,,,,,,,,,,,,,,
2021-11-22,6.3862,7.2003,8.577029,5.047669,0.055983,4.613295,0.306133,7.79094,8.78404,10.46563,,,,,,,,,,,,,,,,,,,,
2021-11-23,6.3843,7.1659,8.540302,5.020065,0.055535,4.609192,0.304106,7.7904,8.7574,10.4368,,,,,,,,,,,,,,,,,,,,
2021-11-24,6.3908,7.1804,8.541376,5.034937,0.055405,4.60955,0.300524,7.7937,8.76347,10.42378,,,,,,,,,,,,,,,,,,,,
2021-11-25,6.3918,7.151,8.506662,5.041841,0.055304,4.597331,0.29867,7.79839,8.73582,10.39427,,,,,,,,,,,,,,,,,,,,
2021-11-26,6.386,7.1476,8.488836,5.035418,0.055423,4.575679,0.295313,7.7963,8.7382,10.3791,,,,,,,,,,,,,,,,,,,,
2021-11-29,6.392,7.2306,8.52068,4.992538,0.056285,4.544994,0.294161,7.79792,8.80539,10.4024,,,,,,,,,,,,,,,,,,,,
2021-11-30,6.387,7.2032,8.490882,5.009437,0.056067,4.55855,0.294592,7.79953,8.8062,10.38398,,,,,,,,,,,,,,,,,,,,
2021-12-01,6.3632,7.2058,8.453443,4.973424,0.056106,4.531612,0.297182,7.7974,8.8331,10.3659,,,,,,,,,,,,,,,,,,,,
2021-12-02,6.3673,7.1972,8.44281,4.96397,0.056342,4.520689,0.296546,7.79349,8.82127,10.34738,,,,,,,,,,,,,,,,,,,,
2021-12-03,6.3756,7.1971,8.469916,4.968771,0.056328,4.514026,0.299204,7.7917,8.80895,10.3622,,,,,,,,,,,,,,,,,,,,
2021-12-06,6.3753,7.2048,8.425792,4.925951,0.056072,4.427202,0.300424,7.7954,8.81176,10.31721,,,,,,,,,,,,,,,,,,,,
2021-12-07,6.3748,7.185,8.444149,4.989273,0.056118,4.486203,0.300362,7.80154,8.8028,10.34612,,,,,,,,,,,,,,,,,,,,
2021-12-08,6.3663,7.1652,8.419655,5.02838,0.056009,4.528824,0.302751,7.7985,8.7895,10.32906,,,,,,,,,,,,,,,,,,,,
2021-12-09,6.3437,7.1863,8.365465,5.006776,0.05571,4.538696,0.303152,7.7978,8.8439,10.29909,,,,,,,,,,,,,,,,,,,,
2021-12-10,6.3765,7.1923,8.414615,5.011635,0.056137,4.552125,0.304357,7.79675,8.80519,10.31012,,,,,,,,,,,,,,,,,,,,
2021-12-13,6.36,7.1278,8.347983,4.950893,0.055621,4.518129,0.304652,7.79864,8.82039,10.33749,,,,,,,,,,,,,,,,,,,,
2021-12-14,6.3655,7.1742,8.401822,4.962884,0.055978,4.533983,0.303211,7.8015,8.80254,10.30769,,,,,,,,,,,,,,,,,,,,
2021-12-15,6.3665,7.1583,8.411426,4.941873,0.055907,4.517037,0.300039,7.8009,8.7811,10.3198,,,,,,,,,,,,,,,,,,,,
2021-12-16,6.3665,7.1815,8.434633,4.953577,0.0557,4.55738,0.302688,7.8028,8.8079,10.3472,,,,,,,,,,,,,,,,,,,,
2021-12-17,6.3672,7.2056,8.472438,4.978601,0.055934,4.567542,0.30583,7.80325,8.84331,10.39586,,,,,,,,,,,,,,,,,,,,
2021-12-20,6.374,7.1534,8.42506,4.935564,0.055978,4.534512,0.306011,7.80217,8.77156,10.321,,,,,,,,,,,,,,,,,,,,
2021-12-21,6.3746,7.1815,8.409744,4.919882,0.056013,4.526601,0.30713,7.8009,8.79685,10.3027,,,,,,,,,,,,,,,,,,,,
2021-12-22,6.3706,7.1792,8.440908,4.926127,0.05581,4.548106,0.305948,7.80108,8.80497,10.35012,,,,,,,,,,,,,,,,,,,,
2021-12-23,6.3691,7.203,8.489014,4.950286,0.055691,4.591196,0.307531,7.79969,8.8333,10.41249,,,,,,,,,,,,,,,,,,,,
2021-12-24,6.3688,7.2062,8.531532,4.964244,0.055577,4.601057,0.308744,7.7985,8.83022,10.4542,,,,,,,,,,,,,,,,,,,,
2021-12-27,6.3666,7.1964,8.526471,4.965505,0.05546,4.592879,0.30895,7.79935,8.8312,10.45323,,,,,,,,,,,,,,,,,,,,
2021-12-28,6.3698,7.2069,8.552172,4.975668,0.055389,4.604045,0.307964,7.7985,8.8351,10.48166,,,,,,,,,,,,,,,,,,,,
2021-12-29,6.3672,7.1955,8.543695,4.962961,0.055401,4.600218,0.308157,7.798,8.8207,10.4744,,,,,,,,,,,,,,,,,,,,
2021-12-30,6.3673,7.2235,8.58224,4.97452,0.055318,4.614756,0.309724,7.79655,8.85641,10.52246,,,,,,,,,,,,,,,,,,,,
2021-12-31,6.3721,7.2072,8.592477,4.994731,0.05531,4.613887,0.311456,7.79756,8.82846,10.52412,,,,,,,,,,,,,,,,,,,,
2022-01-03,6.3549,7.2251,8.584723,5.023947,0.055138,4.613767,0.310274,7.79592,8.86582,10.54087,,,,,,,,,,,,,,,,,,,,
2022-01-04,6.3551,7.1699,8.554797,4.978131,0.055026,4.567197,0.310217,7.7977,8.8116,10.51275,,,,,,,,,,,,,,,,,,,,
2022-01-05,6.3543,7.1817,8.608595,5.009767,0.054756,4.607699,0.309634,7.7935,8.7921,10.54412,,,,,,,,,,,,,,,,,,,,
2022-01-06,6.354,7.1897,8.614546,4.982122,0.054737,4.589951,0.308991,7.7952,8.8157,10.5647,,,,,,,,,,,,,,,,,,,,
2022-01-07,6.3819,7.2009,8.6244,5.008904,0.055006,4.566916,0.311417,7.80062,8.81057,10.55611,,,,,,,,,,,,,,,,,,,,
2022-01-10,6.3762,7.2353,8.659303,5.036403,0.055124,4.573252,0.312705,7.79817,8.85334,10.59857,,,,,,,,,,,,,,,,,,,,
2022-01-11,6.3739,7.213,8.646596,5.023745,0.055241,4.571222,0.313088,7.7955,8.8301,10.5854,,,,,,,,,,,,,,,,,,,,
2022-01-12,6.3729,7.2361,8.677159,5.06128,0.055191,4.58898,0.312542,7.796,8.86067,10.6274,,,,,,,,,,,,,,,,,,,,
2022-01-13,6.3576,7.2646,8.702413,5.079128,0.055385,4.626385,0.312216,7.79179,8.913,10.6776,,,,,,,,,,,,,,,,,,,,
2022-01-14,6.3581,7.2754,8.706657,5.076666,0.055644,4.624682,0.312688,7.78789,8.92188,10.6777,,,,,,,,,,,,,,,,,,,,
2022-01-17,6.3515,7.2404,8.675593,5.055707,0.055553,4.574484,0.312866,7.78418,8.88144,10.64269,,,,,,,,,,,,,,,,,,,,
2022-01-18,6.3467,7.2327,8.651938,5.065135,0.055315,4.570605,0.312807,7.7899,8.88829,10.63099,,,,,,,,,,,,,,,,,,,,
2022-01-19,6.3522,7.1866,8.627889,5.072127,0.055376,4.558177,0.311401,7.79245,8.82762,10.59681,,,,,,,,,,,,,,,,,,,,
2022-01-20,6.3435,7.1855,8.625184,5.062957,0.055416,4.570645,0.309431,7.79132,8.837,10.60165,,,,,,,,,,,,,,,,,,,,
2022-01-21,6.3395,7.1633,8.609891,5.065195,0.055551,4.569305,0.308781,7.78602,8.80809,10.58587,,,,,,,,,,,,,,,,,,,,
2022-01-24,6.3377,7.1805,8.580834,5.029562,0.055671,4.546574,0.30994,7.78706,8.83139,10.55549,,,,,,,,,,,,,,,,,,,,
2022-01-25,6.3298,7.1589,8.528716,5.003145,0.055426,4.520737,0.307663,7.78619,8.81659,10.5023,,,,,,,,,,,,,,,,,,,,
2022-01-26,6.3265,7.1407,8.534361,5.006801,0.055464,4.522851,0.307007,7.78537,8.7993,10.5163,,,,,,,,,,,,,,,,,,,,
2022-01-27,6.3196,7.0952,8.497264,4.985752,0.055025,4.49427,0.305068,7.78649,8.75233,10.48568,,,,,,,,,,,,,,,,,,,,
2022-01-28,6.3669,7.087,8.50884,4.993167,0.055146,4.477165,0.306581,7.7894,8.6792,10.42734,,,,,,,,,,,,,,,,,,,,
2022-01-31,6.351,7.0792,8.513791,4.947764,0.054852,4.421849,0.304911,7.79355,8.69113,10.44507,,,,,,,,,,,,,,,,,,,,
2022-02-01,6.3595,7.1357,8.544341,5.002785,0.055233,4.492607,0.308326,7.79729,8.75548,10.48248,,,,,,,,,,,,,,,,,,,,
2022-02-02,6.3595,7.1607,8.592276,5.008639,0.055372,4.531655,0.309529,7.79414,8.7862,10.54074,,,,,,,,,,,,,,,,,,,,
2022-02-03,6.3595,7.1808,8.623672,5.010609,0.055534,4.524753,0.308696,7.7955,8.80829,10.5738,,,,,,,,,,,,,,,,,,,,
2022-02-04,6.3595,7.267,8.640231,5.011762,0.055262,4.537692,0.309245,7.79305,8.91182,10.59662,,,,,,,,,,,,,,,,,,,,
2022-02-07,6.3595,7.2759,8.594465,4.979731,0.055123,4.488771,0.307912,7.7879,8.92047,10.53891,,,,,,,,,,,,,,,,,,,,
2022-02-08,6.3523,7.2691,8.598669,5.015735,0.055214,4.526278,0.308652,7.79199,8.91437,10.54746,,,,,,,,,,,,,,,,,,,,
2022-02-09,6.3657,7.2587,8.612294,5.003791,0.054988,4.542937,0.30905,7.7933,8.89945,10.55724,,,,,,,,,,,,,,,,,,,,
2022-02-10,6.3614,7.2568,8.60045,5.015097,0.054971,4.561589,0.310496,7.79113,8.89809,10.54292,,,,,,,,,,,,,,,,,,,,
2022-02-11,6.3526,7.2476,8.600066,4.985803,0.054679,4.54655,0.309021,7.79657,8.8975,10.5641,,,,,,,,,,,,,,,,,,,,
2022-02-14,6.3531,7.2045,8.59304,4.983396,0.054987,4.530759,0.30975,7.80083,8.86481,10.58443,,,,,,,,,,,,,,,,,,,,
2022-02-15,6.3559,7.1776,8.591144,4.989121,0.054948,4.52698,0.311426,7.8026,8.82156,10.5588,,,,,,,,,,,,,,,,,,,,
2022-02-16,6.338,7.1838,8.567547,4.966798,0.054744,4.524484,0.310933,7.80126,8.85835,10.56268,,,,,,,,,,,,,,,,,,,,
2022-02-17,6.3356,7.1976,8.596613,4.984488,0.054841,4.55272,0.312308,7.7995,8.8715,10.5952,,,,,,,,,,,,,,,,,,,,
2022-02-18,6.3358,7.1928,8.618905,4.983516,0.055083,4.55136,0.312238,7.7991,8.8639,10.6208,,,,,,,,,,,,,,,,,,,,
2022-02-21,6.3242,7.1553,8.591026,4.955108,0.054937,4.535194,0.31161,7.79974,8.8264,10.60128,,,,,,,,,,,,,,,,,,,,
2022-02-22,6.3342,7.1535,8.60382,4.958718,0.055191,4.544877,0.311677,7.8009,8.82202,10.6052,,,,,,,,,,,,,,,,,,,,
2022-02-23,6.3253,7.1567,8.584984,4.948417,0.054895,4.565385,0.311677,7.8016,8.8379,10.60056,,,,,,,,,,,,,,,,,,,,
2022-02-24,6.3123,7.1294,8.542808,4.952004,0.054884,4.557639,0.312,7.80507,8.8232,10.57141,,,,,,,,,,,,,,,,,,,,
2022-02-25,6.3268,7.0774,8.457091,4.932357,0.054704,4.525431,0.307673,7.8075,8.73645,10.43989,,,,,,,,,,,,,,,,,,,,
2022-02-28,6.316,7.1091,8.467843,4.910861,0.054016,4.511543,0.307002,7.80748,8.72837,10.43954,,,,,,,,,,,,,,,,,,,,
2022-03-01,6.3084,7.069,8.458677,4.972616,0.054754,4.578463,0.308318,7.81326,8.76249,10.4868,,,,,,,,,,,,,,,,,,,,
2022-03-02,6.3115,7.0129,8.397629,4.948516,0.054879,4.572773,0.305744,7.8159,8.69961,10.4217,,,,,,,,,,,,,,,,,,,,
2022-03-03,6.3196,7.0172,8.457719,4.993613,0.054656,4.60416,0.306144,7.81372,8.6828,10.4671,,,,,,,,,,,,,,,,,,,,
2022-03-04,6.3192,6.9839,8.423879,4.945722,0.05428,4.599155,0.306172,7.8156,8.64876,10.43293,,,,,,,,,,,,,,,,,,,,
2022-03-07,6.3167,6.8958,8.35501,4.954879,0.054943,4.650482,0.301236,7.8146,8.49674,10.32387,,,,,,,,,,,,,,,,,,,,
2022-03-08,6.3193,6.85,8.271648,4.927709,0.054716,4.620398,0.296606,7.8183,8.49337,10.2506,,,,,,,,,,,,,,,,,,,,
2022-03-09,6.3176,6.8752,8.264306,4.894077,0.054522,4.585148,0.295735,7.8186,8.5185,10.24106,,,,,,,,,,,,,,,,,,,,
2022-03-10,6.3166,6.9841,8.315198,4.922682,0.054431,4.612921,0.302155,7.81907,8.65813,10.3077,,,,,,,,,,,,,,,,,,,,
2022-03-11,6.3208,6.9523,8.271722,4.948203,0.054327,4.649761,0.302257,7.82277,8.6156,10.24954,,,,,,,,,,,,,,,,,,,,
2022-03-14,6.3387,6.9087,8.250358,4.96462,0.05397,4.616475,0.303468,7.82802,8.55779,10.21566,,,,,,,,,,,,,,,,,,,,
2022-03-15,6.3645,6.9544,8.266259,4.957557,0.053741,4.574828,0.304516,7.82895,8.56606,10.1854,,,,,,,,,,,,,,,,,,,,
2022-03-16,6.3691,6.9746,8.2967,4.98021,0.053776,4.574568,0.306021,7.8267,8.5844,10.20998,,,,,,,,,,,,,,,,,,,,
2022-03-17,6.3512,6.9865,8.334257,5.001359,0.053397,4.623075,0.307852,7.82042,8.61917,10.27594,,,,,,,,,,,,,,,,,,,,
2022-03-18,6.3455,7.0345,8.33931,5.0188,0.053485,4.677567,0.309324,7.81827,8.67751,10.2873,,,,,,,,,,,,,,,,,,,,
2022-03-21,6.3602,7.0185,8.37355,5.038812,0.05329,4.710348,0.312063,7.82394,8.63943,10.2956,,,,,,,,,,,,,,,,,,,,
2022-03-22,6.3545,6.9956,8.357945,5.039415,0.053066,4.696485,0.311772,7.82503,8.62051,10.30461,,,,,,,,,,,,,,,,,,,,
2022-03-23,6.3653,7.0141,8.434412,5.056248,0.052478,4.749506,0.313992,7.82667,8.63205,10.3824,,,,,,,,,,,,,,,,,,,,
2022-03-24,6.3713,7.0023,8.40358,5.066691,0.052529,4.771659,0.314995,7.82366,8.61042,10.33108,,,,,,,,,,,,,,,,,,,,
2022-03-25,6.3663,7.0003,8.390124,5.077962,0.051981,4.776226,0.317263,7.8234,8.61257,10.3214,,,,,,,,,,,,,,,,,,,,
2022-03-28,6.3652,6.9731,8.374781,5.087626,0.052001,4.771194,0.317781,7.82841,8.5964,10.3131,,,,,,,,,,,,,,,,,,,,
2022-03-29,6.3707,6.9915,8.332457,5.082675,0.051402,4.772306,0.317088,7.8288,8.60637,10.25795,,,,,,,,,,,,,,,,,,,,
2022-03-30,6.3631,7.0468,8.326137,5.08473,0.051707,4.780206,0.318703,7.8272,8.6814,10.2497,,,,,,,,,,,,,,,,,,,,
2022-03-31,6.3462,7.0733,8.326401,5.077126,0.051924,4.752604,0.319255,7.82705,8.7352,10.2816,,,,,,,,,,,,,,,,,,,,
2022-04-01,6.3389,7.0096,8.318714,5.064374,0.051983,4.74468,0.318935,7.83348,8.67307,10.29791,,,,,,,,,,,,,,,,,,,,
2022-04-04,6.3621,7.0185,8.331386,5.080205,0.0519,4.772335,0.320391,7.8346,8.652,10.26555,,,,,,,,,,,,,,,,,,,,
2022-04-05,6.3624,6.9724,8.330229,5.089032,0.051746,4.79509,0.321182,7.83446,8.59848,10.27364,,,,,,,,,,,,,,,,,,,,
2022-04-06,6.3631,6.9303,8.309983,5.089878,0.051382,4.821076,0.318432,7.83376,8.54313,10.24367,,,,,,,,,,,,,,,,,,,,
2022-04-07,6.3585,6.9208,8.298819,5.05661,0.051279,4.770798,0.315379,7.83711,8.54106,10.2422,,,,,,,,,,,,,,,,,,,,
2022-04-08,6.3597,6.8993,8.299011,5.045284,0.051152,4.750733,0.315926,7.83647,8.51365,10.24105,,,,,,,,,,,,,,,,,,,,
2022-04-11,6.364,6.9131,8.283546,5.056535,0.051119,4.733874,0.317172,7.83886,8.53205,10.21474,,,,,,,,,,,,,,,,,,,,
2022-04-12,6.3687,6.9222,8.285167,5.030465,0.050684,4.71532,0.319362,7.8378,8.5245,10.207,,,,,,,,,,,,,,,,,,,,
2022-04-13,6.365,6.8829,8.264733,5.03122,0.050662,4.741355,0.321411,7.83743,8.4845,10.19004,,,,,,,,,,,,,,,,,,,,
2022-04-14,6.3672,6.925,8.341012,5.060719,0.050679,4.739321,0.322206,7.83876,8.54109,10.28389,,,,,,,,,,,,,,,,,,,,
2022-04-15,6.3774,6.8975,8.329811,5.055405,0.050602,4.72416,0.319472,7.84262,8.48593,10.24596,,,,,,,,,,,,,,,,,,,,
2022-04-18,6.3702,6.8981,8.328111,5.041774,0.050381,4.712228,0.319251,7.8436,8.4825,10.24089,,,,,,,,,,,,,,,,,,,,
2022-04-19,6.3662,6.898,8.330536,5.043899,0.05032,4.703787,0.321603,7.8415,8.45423,10.20112,,,,,,,,,,,,,,,,,,,,
2022-04-20,6.3924,6.8883,8.301975,5.064788,0.049403,4.718452,0.319331,7.8419,8.46423,10.20427,,,,,,,,,,,,,,,,,,,,
2022-04-21,6.4177,6.9545,8.372612,5.13155,0.050079,4.773499,0.321308,7.8439,8.51003,10.25036,,,,,,,,,,,,,,,,,,,,
2022-04-22,6.4493,6.9809,8.395556,5.117164,0.050155,4.744579,0.319515,7.8446,8.49917,10.21743,,,,,,,,,,,,,,,,,,,,
2022-04-25,6.5003,7.0082,8.365312,5.105413,0.05049,4.700966,0.321288,7.84629,8.48225,10.06667,,,,,,,,,,,,,,,,,,,,
2022-04-26,6.5579,7.0164,8.343612,5.142725,0.051159,4.703327,0.324414,7.84711,8.4062,9.99655,,,,,,,,,,,,,,,,,,,,
2022-04-27,6.5563,6.9672,8.2356,5.112978,0.051481,4.676779,0.321698,7.8456,8.3487,9.87179,,,,,,,,,,,,,,,,,,,,
